order_item_id,order_id,product_id,quantity,unit_price
21854,10085,225,2,31354.8
21855,10086,383,3,356.96
21856,10086,378,1,4058.19
21857,10086,196,2,10230.86
21858,10087,306,1,4487.76
21859,10088,114,2,7070.14
21860,10088,649,1,14624.71
21861,10088,110,2,30715.59
21862,10088,456,1,28622.11
21863,10089,523,2,13650.83
21864,10089,159,2,10189.95
21865,10090,734,2,33410.84
21866,10091,186,2,34977.4
21867,10092,229,1,13549.15
21868,10092,122,3,14124.65
21869,10092,325,1,28384.76
21870,10093,99,2,26769.25
21871,10094,358,3,32783.62
21872,10094,62,2,1478.93
21873,10095,760,2,17677.81
21874,10095,561,2,21497.82
21875,10096,410,1,11448.51
21876,10096,243,1,17979.84
21877,10097,106,2,20676.01
21878,10097,315,1,9227.77
21879,10097,222,3,29322.5
21880,10097,526,1,4306.88
21881,10098,549,1,6274.81
21882,10098,342,1,14629.37
21883,10099,725,1,34676.15
21884,10099,601,2,27199.63
21885,10099,173,2,21349.85
21886,10100,152,1,3145.51
21887,10100,637,1,10870.4
21888,10100,481,1,5874.87
21889,10100,384,3,37134.46
21890,10101,157,2,29312.56
21891,10102,750,2,5783.62
21892,10103,400,3,19865.0
21893,10103,718,1,20330.27
21894,10103,596,1,22069.88
21895,10104,185,2,19357.24
21896,10104,437,1,16015.28
21897,10104,601,2,27199.63
21898,10104,764,3,435.48
21899,10105,248,3,28133.43
21900,10105,211,3,31855.17
21901,10106,622,3,36868.89
21902,10106,489,1,10554.52
21903,10107,540,1,18274.77
21904,10107,429,1,15995.61
21905,10107,755,2,31806.15
21906,10108,336,1,15368.6
21907,10109,533,2,2696.93
21908,10110,627,3,15661.22
21909,10111,49,1,32736.74
21910,10112,757,2,3483.11
21911,10112,450,3,12386.24
21912,10112,709,2,4633.63
21913,10113,530,2,8320.22
21914,10113,588,2,37614.98
21915,10114,346,1,1878.8
21916,10114,278,1,20030.26
21917,10115,649,1,14624.71
21918,10115,199,2,32068.46
21919,10115,772,1,19099.29
21920,10116,567,2,21018.55
21921,10117,267,2,25655.92
21922,10117,495,1,2228.93
21923,10118,172,2,20758.59
21924,10118,759,2,26532.02
21925,10118,414,2,25270.14
21926,10119,553,1,19181.02
21927,10119,325,1,28384.76
21928,10119,574,1,16220.3
21929,10119,548,2,10420.67
21930,10120,555,1,13725.91
21931,10120,761,1,13384.18
21932,10120,396,2,2406.06
21933,10120,726,1,15023.59
21934,10121,62,2,1478.93
21935,10122,708,2,6387.76
21936,10123,179,2,28328.66
21937,10124,92,1,30679.42
21938,10124,55,1,22360.33
21939,10124,229,2,13549.15
21940,10125,625,3,21269.95
21941,10125,702,3,19997.49
21942,10125,781,1,25947.96
21943,10125,311,2,21535.26
21944,10126,636,1,7373.18
21945,10126,397,1,14373.01
21946,10127,229,1,13549.15
21947,10127,645,2,20227.72
21948,10128,373,2,13876.11
21949,10128,322,1,22673.11
21950,10128,788,2,31236.16
21951,10128,311,1,21535.26
21952,10129,5,1,12540.07
21953,10129,453,1,35632.7
21954,10130,112,1,33443.77
21955,10131,514,2,23045.34
21956,10131,527,1,10252.25
21957,10132,676,1,25284.62
21958,10133,374,1,15888.61
21959,10134,568,3,24035.34
21960,10135,320,2,19620.85
21961,10135,621,1,23474.1
21962,10135,610,2,22763.14
21963,10135,247,1,23910.11
21964,10136,276,1,7206.61
21965,10136,771,3,22932.36
21966,10136,56,2,35478.79
21967,10137,403,2,29231.93
21968,10137,742,2,34397.31
21969,10138,563,2,16681.99
21970,10138,776,1,7439.51
21971,10139,88,1,2248.91
21972,10139,326,1,15673.0
21973,10139,270,2,30664.01
21974,10140,624,2,100.77
21975,10140,521,1,18644.95
21976,10141,666,1,25745.82
21977,10141,69,3,28842.99
21978,10141,496,1,8806.43
21979,10142,477,2,40255.58
21980,10142,459,1,11587.61
21981,10142,9,3,1499.24
21982,10142,799,1,20453.16
21983,10143,520,3,3685.1
21984,10143,146,3,32336.12
21985,10143,89,1,35300.35
21986,10143,478,2,21700.44
21987,10144,10,2,40969.2
21988,10144,362,3,39187.67
21989,10145,275,1,41402.46
21990,10145,432,1,41167.53
21991,10146,349,1,22458.23
21992,10146,170,1,5698.76
21993,10146,695,1,28019.06
21994,10146,591,3,9356.23
21995,10147,680,3,37229.1
21996,10148,653,2,15408.69
21997,10149,569,2,32300.65
21998,10149,39,2,30149.34
21999,10150,287,2,31175.23
22000,10151,568,1,24035.34
22001,10151,722,1,33361.16
22002,10151,757,2,3483.11
22003,10152,627,2,15661.22
22004,10152,678,2,3196.18
22005,10153,501,1,1711.34
22006,10153,172,2,20758.59
22007,10154,21,1,31304.07
22008,10154,779,3,28813.2
22009,10155,629,1,31405.2
22010,10155,26,2,22781.95
22011,10156,739,2,3761.73
22012,10157,375,3,18846.73
22013,10157,68,1,27753.73
22014,10158,482,2,14301.48
22015,10158,528,1,18964.81
22016,10159,660,2,30862.56
22017,10159,701,2,29401.8
22018,10160,52,1,4777.14
22019,10160,599,2,8339.39
22020,10160,88,2,2248.91
22021,10161,383,1,356.96
22022,10162,464,1,19284.52
22023,10163,767,2,10374.18
22024,10163,571,2,19345.91
22025,10164,679,3,9909.29
22026,10165,586,2,14175.84
22027,10165,345,2,22229.05
22028,10166,38,2,1712.86
22029,10166,330,1,35447.28
22030,10167,741,1,11228.02
22031,10168,629,2,31405.2
22032,10168,356,1,21230.61
22033,10168,527,1,10252.25
22034,10169,782,1,11178.47
22035,10170,80,1,29825.9
22036,10171,86,3,33672.38
22037,10171,799,2,20453.16
22038,10171,319,2,2218.86
22039,10172,270,3,30664.01
22040,10172,243,1,17979.84
22041,10173,268,1,15171.07
22042,10174,283,1,7398.61
22043,10174,192,1,7776.96
22044,10174,588,1,37614.98
22045,10174,344,2,39951.91
22046,10175,320,1,19620.85
22047,10176,405,2,37768.6
22048,10176,27,1,10666.32
22049,10176,707,3,12013.51
22050,10176,407,1,17228.5
22051,10177,723,2,13355.69
22052,10177,790,1,142.13
22053,10177,3,2,9768.29
22054,10177,638,2,9957.62
22055,10178,177,2,16294.89
22056,10178,165,1,36685.38
22057,10179,240,3,14765.05
22058,10180,62,1,1478.93
22059,10181,481,2,5874.87
22060,10182,206,2,20362.93
22061,10182,752,3,16476.18
22062,10182,650,1,19681.44
22063,10182,291,1,16575.83
22064,10183,566,1,32913.19
22065,10183,530,3,8320.22
22066,10183,249,3,22384.04
22067,10184,253,2,28786.07
22068,10184,478,2,21700.44
22069,10185,210,2,123.51
22070,10185,800,1,8112.4
22071,10185,470,1,18533.15
22072,10186,359,1,34049.28
22073,10187,800,1,8112.4
22074,10187,420,2,3598.43
22075,10187,46,2,39054.71
22076,10188,573,1,10671.48
22077,10189,200,2,6165.14
22078,10189,403,3,29231.93
22079,10190,529,2,30374.15
22080,10191,203,2,5284.26
22081,10191,730,2,20929.18
22082,10191,95,1,3082.09
22083,10191,741,1,11228.02
22084,10192,205,2,21474.77
22085,10192,543,2,7906.5
22086,10192,794,1,5410.61
22087,10193,633,1,21144.5
22088,10193,485,3,1853.11
22089,10194,421,1,40927.19
22090,10194,168,1,14527.98
22091,10194,177,1,16294.89
22092,10195,339,1,8956.93
22093,10196,648,1,18876.3
22094,10196,301,2,13128.12
22095,10197,127,2,8014.69
22096,10197,180,2,22954.34
22097,10197,328,2,30930.82
22098,10197,601,2,27199.63
22099,10198,626,1,17005.55
22100,10199,222,2,29322.5
22101,10199,413,1,25877.4
22102,10199,220,2,14402.18
22103,10200,616,3,27275.52
22104,10200,769,2,40664.39
22105,10200,496,3,8806.43
22106,10201,369,1,18692.49
22107,10201,116,3,26406.19
22108,10202,8,1,347.29
22109,10203,87,1,34065.41
22110,10203,525,3,23420.29
22111,10204,37,2,22593.41
22112,10205,776,1,7439.51
22113,10206,117,3,13793.63
22114,10206,690,2,3285.09
22115,10207,470,1,18533.15
22116,10207,227,1,32075.05
22117,10208,3,1,9768.29
22118,10209,230,1,15641.94
22119,10209,495,2,2228.93
22120,10210,362,2,39187.67
22121,10210,119,1,3460.83
22122,10211,137,1,31623.57
22123,10211,432,2,41167.53
22124,10211,443,2,30965.4
22125,10211,342,1,14629.37
22126,10212,706,3,7055.86
22127,10212,364,1,28059.02
22128,10212,428,2,20554.54
22129,10212,583,3,22994.0
22130,10213,791,2,20927.52
22131,10213,565,1,13107.83
22132,10213,282,1,11443.77
22133,10214,14,1,8796.43
22134,10215,181,1,22875.63
22135,10215,761,1,13384.18
22136,10215,561,2,21497.82
22137,10216,781,2,25947.96
22138,10216,398,3,10295.61
22139,10216,635,1,12746.4
22140,10217,525,1,23420.29
22141,10217,631,1,6106.29
22142,10218,111,2,10883.35
22143,10218,642,1,34837.83
22144,10219,39,2,30149.34
22145,10219,275,1,41402.46
22146,10220,136,1,4901.85
22147,10220,352,1,21293.62
22148,10220,314,3,37373.84
22149,10221,37,2,22593.41
22150,10221,490,2,3060.44
22151,10222,708,1,6387.76
22152,10222,232,3,3725.42
22153,10222,631,2,6106.29
22154,10223,3,1,9768.29
22155,10223,349,2,22458.23
22156,10224,668,1,29170.28
22157,10224,345,1,22229.05
22158,10225,130,1,24864.8
22159,10225,205,3,21474.77
22160,10225,438,2,14419.65
22161,10226,649,1,14624.71
22162,10227,93,2,7314.38
22163,10227,487,1,23104.78
22164,10227,723,2,13355.69
22165,10227,74,3,18022.52
22166,10228,444,1,4487.21
22167,10229,17,3,21319.44
22168,10230,704,1,24778.93
22169,10231,643,2,32682.69
22170,10231,344,1,39951.91
22171,10232,763,1,1829.35
22172,10232,302,1,16858.64
22173,10232,130,2,24864.8
22174,10232,612,2,22199.0
22175,10233,53,3,7864.23
22176,10233,532,1,22529.67
22177,10233,137,2,31623.57
22178,10233,434,1,15882.06
22179,10234,224,2,17081.82
22180,10234,78,1,20318.63
22181,10234,785,1,2066.66
22182,10234,101,3,28932.56
22183,10235,438,1,14419.65
22184,10236,482,2,14301.48
22185,10237,715,1,25678.98
22186,10237,537,2,6820.2
22187,10238,648,2,18876.3
22188,10238,164,1,14227.22
22189,10239,619,2,6123.64
22190,10239,672,2,2233.71
22191,10239,232,2,3725.42
22192,10240,96,1,1132.88
22193,10241,520,1,3685.1
22194,10241,355,1,32623.8
22195,10242,569,3,32300.65
22196,10242,391,1,23997.9
22197,10243,211,1,31855.17
22198,10243,152,1,3145.51
22199,10243,638,1,9957.62
22200,10243,60,3,28889.82
22201,10244,712,1,28493.58
22202,10244,762,2,4411.72
22203,10245,430,3,30535.12
22204,10245,713,2,18546.36
22205,10246,130,1,24864.8
22206,10246,116,1,26406.19
22207,10247,300,2,34565.1
22208,10247,704,1,24778.93
22209,10247,129,3,16424.8
22210,10247,109,1,16942.36
22211,10248,188,2,3263.5
22212,10249,650,2,19681.44
22213,10249,188,2,3263.5
22214,10250,186,1,34977.4
22215,10250,369,1,18692.49
22216,10250,255,1,29013.74
22217,10251,332,1,13478.01
22218,10251,484,1,11923.28
22219,10251,399,2,21089.85
22220,10252,535,2,11776.0
22221,10253,456,1,28622.11
22222,10254,557,1,19962.41
22223,10254,367,1,4965.61
22224,10255,135,2,16066.45
22225,10255,54,1,21179.45
22226,10256,440,2,5770.88
22227,10256,91,2,34304.53
22228,10256,682,1,11482.83
22229,10256,21,1,31304.07
22230,10257,13,2,2424.94
22231,10257,764,2,435.48
22232,10258,377,1,9381.69
22233,10259,603,1,5755.3
22234,10259,234,2,8019.56
22235,10260,623,2,23641.52
22236,10261,749,2,8933.76
22237,10261,714,1,15844.28
22238,10261,194,2,29556.65
22239,10261,569,2,32300.65
22240,10262,476,2,18205.98
22241,10262,224,1,17081.82
22242,10263,442,1,40865.1
22243,10263,66,3,16115.52
22244,10264,338,3,10544.43
22245,10265,714,2,15844.28
22246,10265,3,2,9768.29
22247,10265,279,1,32539.24
22248,10265,725,2,34676.15
22249,10266,13,2,2424.94
22250,10267,684,1,22282.49
22251,10267,360,1,15086.05
22252,10267,676,2,25284.62
22253,10267,282,1,11443.77
22254,10268,212,2,33384.82
22255,10268,157,1,29312.56
22256,10269,624,3,100.77
22257,10269,57,1,2469.36
22258,10269,359,2,34049.28
22259,10269,794,1,5410.61
22260,10270,30,1,32955.08
22261,10270,787,1,14551.88
22262,10271,11,1,19599.01
22263,10271,720,1,9787.33
22264,10272,765,1,14159.76
22265,10272,656,1,16498.64
22266,10273,657,2,12313.87
22267,10273,793,1,26149.94
22268,10274,52,2,4777.14
22269,10274,529,2,30374.15
22270,10275,501,1,1711.34
22271,10275,452,2,23722.46
22272,10276,573,1,10671.48
22273,10277,433,3,11460.95
22274,10278,361,1,26310.5
22275,10278,107,2,5251.61
22276,10279,20,1,6199.33
22277,10280,663,3,1565.02
22278,10281,374,1,15888.61
22279,10281,746,1,32300.47
22280,10281,730,1,20929.18
22281,10282,21,1,31304.07
22282,10282,197,1,40261.14
22283,10283,739,1,3761.73
22284,10284,378,1,4058.19
22285,10284,114,3,7070.14
22286,10285,612,2,22199.0
22287,10285,737,3,7517.92
22288,10285,207,2,35125.2
22289,10286,403,3,29231.93
22290,10287,434,2,15882.06
22291,10288,153,2,31526.07
22292,10289,168,1,14527.98
22293,10289,782,2,11178.47
22294,10290,264,1,28747.82
22295,10290,341,2,7292.38
22296,10291,388,2,31482.93
22297,10291,108,1,12488.21
22298,10292,191,1,3269.4
22299,10293,101,1,28932.56
22300,10294,111,3,10883.35
22301,10294,652,1,1696.44
22302,10295,292,2,21837.74
22303,10296,413,1,25877.4
22304,10296,85,1,3626.15
22305,10296,563,2,16681.99
22306,10296,234,2,8019.56
22307,10297,630,2,5350.53
22308,10297,741,1,11228.02
22309,10297,625,1,21269.95
22310,10298,475,2,7735.77
22311,10299,222,2,29322.5
22312,10299,175,1,20155.91
22313,10299,265,1,17961.22
22314,10299,108,3,12488.21
22315,10300,602,1,14264.35
22316,10300,709,2,4633.63
22317,10301,767,1,10374.18
22318,10302,555,2,13725.91
22319,10302,714,1,15844.28
22320,10303,233,1,1801.77
22321,10304,259,1,37657.53
22322,10305,726,1,15023.59
22323,10306,368,3,13105.78
22324,10306,280,1,21343.08
22325,10307,312,1,31142.06
22326,10307,272,1,25435.1
22327,10308,487,1,23104.78
22328,10309,628,1,8210.01
22329,10310,226,1,39274.36
22330,10310,381,1,24625.2
22331,10310,501,3,1711.34
22332,10311,52,1,4777.14
22333,10312,213,1,8836.23
22334,10313,250,1,28298.98
22335,10313,21,2,31304.07
22336,10313,10,2,40969.2
22337,10313,135,1,16066.45
22338,10314,752,2,16476.18
22339,10314,327,1,4653.18
22340,10314,731,1,29443.21
22341,10315,73,1,21709.46
22342,10315,751,2,24255.15
22343,10316,25,3,17950.17
22344,10317,448,2,405.81
22345,10317,161,2,8581.14
22346,10318,194,3,29556.65
22347,10318,355,1,32623.8
22348,10318,523,1,13650.83
22349,10319,64,2,31413.82
22350,10319,252,1,7164.72
22351,10320,22,1,41824.05
22352,10321,543,2,7906.5
22353,10321,80,2,29825.9
22354,10321,62,1,1478.93
22355,10322,312,3,31142.06
22356,10323,138,1,35806.75
22357,10323,206,1,20362.93
22358,10324,131,1,3917.31
22359,10325,88,1,2248.91
22360,10325,15,1,17444.89
22361,10325,201,1,27195.48
22362,10326,636,3,7373.18
22363,10326,732,2,7766.13
22364,10327,326,1,15673.0
22365,10327,712,1,28493.58
22366,10327,7,1,24051.75
22367,10328,421,1,40927.19
22368,10329,792,1,4093.17
22369,10329,374,1,15888.61
22370,10330,700,3,3491.06
22371,10330,695,2,28019.06
22372,10330,217,1,30046.36
22373,10331,91,1,34304.53
22374,10331,582,1,8494.9
22375,10331,488,1,36073.49
22376,10331,223,3,13033.96
22377,10332,302,2,16858.64
22378,10332,688,2,1227.32
22379,10332,610,2,22763.14
22380,10333,764,2,435.48
22381,10333,562,2,7466.61
22382,10333,344,1,39951.91
22383,10334,122,1,14124.65
22384,10334,551,3,6888.11
22385,10335,95,2,3082.09
22386,10336,126,2,13939.86
22387,10337,614,1,4659.39
22388,10338,508,2,9733.31
22389,10339,595,1,13784.64
22390,10339,619,1,6123.64
22391,10339,516,2,18861.42
22392,10340,206,1,20362.93
22393,10340,124,1,22319.14
22394,10341,699,2,116.86
22395,10342,291,2,16575.83
22396,10343,283,1,7398.61
22397,10343,604,2,26524.36
22398,10343,81,1,10883.09
22399,10343,205,2,21474.77
22400,10344,406,1,24371.41
22401,10345,480,2,7250.29
22402,10345,473,1,16918.47
22403,10346,359,1,34049.28
22404,10347,614,3,4659.39
22405,10347,246,1,6406.88
22406,10348,144,3,18247.54
22407,10348,580,3,25861.54
22408,10349,243,1,17979.84
22409,10349,297,1,27331.98
22410,10349,672,1,2233.71
22411,10349,503,2,33224.28
22412,10350,761,2,13384.18
22413,10351,520,2,3685.1
22414,10352,279,2,32539.24
22415,10353,264,1,28747.82
22416,10354,511,1,43455.26
22417,10354,468,1,14304.34
22418,10354,662,2,18732.88
22419,10355,7,1,24051.75
22420,10355,19,1,40769.51
22421,10355,771,3,22932.36
22422,10355,756,2,30617.35
22423,10356,71,2,15880.88
22424,10357,165,1,36685.38
22425,10357,746,3,32300.47
22426,10357,658,1,2307.45
22427,10358,628,1,8210.01
22428,10358,753,2,20429.1
22429,10359,189,1,29894.64
22430,10359,681,2,16605.3
22431,10360,715,2,25678.98
22432,10360,640,2,8893.44
22433,10361,381,1,24625.2
22434,10361,461,1,1544.05
22435,10361,275,1,41402.46
22436,10361,591,2,9356.23
22437,10362,559,1,10387.04
22438,10363,677,2,13032.59
22439,10364,353,2,27584.05
22440,10364,552,2,8661.83
22441,10365,632,1,33231.76
22442,10365,516,1,18861.42
22443,10365,455,2,8439.53
22444,10366,553,2,19181.02
22445,10366,677,1,13032.59
22446,10367,372,1,22720.53
22447,10368,540,2,18274.77
22448,10368,222,1,29322.5
22449,10369,252,3,7164.72
22450,10370,660,2,30862.56
22451,10371,76,3,33255.54
22452,10371,249,2,22384.04
22453,10372,53,1,7864.23
22454,10373,196,2,10230.86
22455,10374,505,1,16999.23
22456,10374,622,3,36868.89
22457,10375,418,1,20892.0
22458,10376,199,1,32068.46
22459,10376,234,2,8019.56
22460,10376,684,1,22282.49
22461,10377,166,3,13615.87
22462,10377,361,2,26310.5
22463,10377,668,1,29170.28
22464,10378,187,1,28755.68
22465,10378,32,1,18850.68
22466,10379,17,1,21319.44
22467,10380,400,2,19865.0
22468,10380,551,2,6888.11
22469,10381,30,3,32955.08
22470,10381,250,3,28298.98
22471,10382,435,2,29642.58
22472,10383,253,2,28786.07
22473,10383,176,2,12886.98
22474,10383,762,2,4411.72
22475,10383,2,2,15424.76
22476,10384,321,3,31618.01
22477,10385,548,1,10420.67
22478,10385,264,2,28747.82
22479,10385,216,1,31716.04
22480,10386,522,3,17806.83
22481,10387,478,3,21700.44
22482,10387,156,1,38930.76
22483,10387,426,1,20723.18
22484,10387,670,2,19779.45
22485,10388,406,1,24371.41
22486,10388,329,2,7269.41
22487,10388,308,1,27454.04
22488,10389,374,3,15888.61
22489,10389,427,2,19404.31
22490,10390,795,1,31023.71
22491,10390,649,2,14624.71
22492,10390,142,1,20378.71
22493,10391,137,2,31623.57
22494,10392,365,1,5113.03
22495,10392,183,3,23376.35
22496,10392,251,1,14278.64
22497,10392,774,1,23769.96
22498,10393,148,1,12808.57
22499,10393,214,1,5532.96
22500,10394,761,1,13384.18
22501,10394,467,2,16772.25
22502,10395,702,1,19997.49
22503,10395,521,2,18644.95
22504,10396,302,1,16858.64
22505,10397,77,1,17175.74
22506,10397,72,2,16303.11
22507,10398,105,2,14949.16
22508,10398,153,1,31526.07
22509,10399,693,1,24349.02
22510,10399,772,1,19099.29
22511,10400,422,1,7826.44
22512,10400,465,2,24218.86
22513,10401,327,1,4653.18
22514,10401,468,1,14304.34
22515,10402,366,3,1334.52
22516,10403,476,1,18205.98
22517,10403,515,2,16751.92
22518,10404,671,1,33311.53
22519,10404,367,3,4965.61
22520,10405,601,2,27199.63
22521,10406,457,3,6904.28
22522,10406,176,1,12886.98
22523,10407,374,2,15888.61
22524,10407,375,2,18846.73
22525,10408,582,2,8494.9
22526,10408,735,2,3569.31
22527,10408,133,2,20543.59
22528,10409,627,3,15661.22
22529,10409,625,1,21269.95
22530,10409,16,3,11249.93
22531,10409,568,2,24035.34
22532,10410,654,1,14509.17
22533,10410,783,1,18690.31
22534,10410,199,2,32068.46
22535,10411,391,2,23997.9
22536,10411,443,1,30965.4
22537,10412,744,2,16757.87
22538,10412,276,1,7206.61
22539,10412,128,1,15313.37
22540,10413,83,3,6093.53
22541,10413,613,3,29100.91
22542,10414,370,1,16007.41
22543,10414,123,1,38854.97
22544,10414,384,1,37134.46
22545,10414,146,1,32336.12
22546,10415,30,2,32955.08
22547,10415,445,2,39881.7
22548,10416,126,1,13939.86
22549,10417,704,1,24778.93
22550,10417,7,3,24051.75
22551,10418,160,1,8561.75
22552,10418,622,1,36868.89
22553,10418,60,1,28889.82
22554,10419,545,1,16329.18
22555,10419,414,1,25270.14
22556,10420,601,1,27199.63
22557,10420,696,1,3491.26
22558,10421,293,1,27604.08
22559,10422,174,1,29206.3
22560,10423,174,1,29206.3
22561,10424,89,1,35300.35
22562,10424,375,1,18846.73
22563,10425,320,1,19620.85
22564,10425,98,1,24110.02
22565,10425,658,1,2307.45
22566,10425,451,2,26318.56
22567,10426,69,2,28842.99
22568,10426,251,1,14278.64
22569,10427,388,1,31482.93
22570,10427,91,1,34304.53
22571,10427,441,2,22870.84
22572,10428,711,1,11351.49
22573,10429,560,3,39206.07
22574,10429,70,2,31279.05
22575,10429,741,1,11228.02
22576,10429,535,2,11776.0
22577,10430,523,2,13650.83
22578,10430,695,2,28019.06
22579,10430,641,1,13148.39
22580,10430,692,2,19116.4
22581,10431,540,2,18274.77
22582,10432,596,1,22069.88
22583,10432,37,1,22593.41
22584,10432,224,3,17081.82
22585,10433,779,3,28813.2
22586,10433,341,2,7292.38
22587,10433,662,2,18732.88
22588,10433,106,2,20676.01
22589,10434,486,1,27987.76
22590,10434,681,1,16605.3
22591,10435,58,1,37820.55
22592,10435,533,1,2696.93
22593,10435,334,1,34269.53
22594,10435,264,1,28747.82
22595,10436,89,1,35300.35
22596,10437,366,2,1334.52
22597,10438,474,1,5527.51
22598,10438,54,3,21179.45
22599,10439,597,2,21137.91
22600,10440,303,1,34801.81
22601,10440,550,3,1083.09
22602,10441,531,2,7107.78
22603,10441,345,2,22229.05
22604,10441,95,1,3082.09
22605,10442,251,1,14278.64
22606,10442,341,1,7292.38
22607,10442,262,2,35527.07
22608,10443,522,1,17806.83
22609,10443,131,2,3917.31
22610,10443,187,1,28755.68
22611,10444,538,2,15315.82
22612,10444,41,1,16873.53
22613,10445,167,1,4743.63
22614,10446,421,3,40927.19
22615,10447,516,2,18861.42
22616,10448,635,2,12746.4
22617,10448,14,2,8796.43
22618,10449,565,2,13107.83
22619,10449,709,1,4633.63
22620,10449,84,1,13747.78
22621,10449,304,1,19881.9
22622,10450,269,1,21278.84
22623,10450,579,3,12851.99
22624,10450,787,2,14551.88
22625,10450,424,1,32221.91
22626,10451,614,2,4659.39
22627,10452,383,1,356.96
22628,10452,634,1,25241.92
22629,10453,377,1,9381.69
22630,10454,291,3,16575.83
22631,10454,144,3,18247.54
22632,10454,597,2,21137.91
22633,10455,602,1,14264.35
22634,10456,462,1,25933.96
22635,10457,747,1,17012.67
22636,10457,528,1,18964.81
22637,10457,39,1,30149.34
22638,10457,695,1,28019.06
22639,10458,90,2,16575.17
22640,10459,209,2,9218.33
22641,10459,358,3,32783.62
22642,10460,348,1,22270.11
22643,10460,346,1,1878.8
22644,10460,417,3,8623.61
22645,10460,563,3,16681.99
22646,10461,306,2,4487.76
22647,10461,27,2,10666.32
22648,10461,204,1,24415.08
22649,10462,201,3,27195.48
22650,10463,365,2,5113.03
22651,10463,225,1,31354.8
22652,10463,789,2,15910.88
22653,10464,341,1,7292.38
22654,10464,485,1,1853.11
22655,10464,295,2,18115.42
22656,10465,152,2,3145.51
22657,10466,604,3,26524.36
22658,10467,404,1,25620.37
22659,10467,67,1,38490.59
22660,10468,261,3,20886.66
22661,10469,118,1,16239.52
22662,10470,763,3,1829.35
22663,10470,137,2,31623.57
22664,10471,371,3,22480.24
22665,10471,399,2,21089.85
22666,10471,474,2,5527.51
22667,10472,397,1,14373.01
22668,10473,660,1,30862.56
22669,10473,503,1,33224.28
22670,10474,453,2,35632.7
22671,10475,612,1,22199.0
22672,10475,341,1,7292.38
22673,10476,743,2,12429.98
22674,10476,776,1,7439.51
22675,10476,478,1,21700.44
22676,10476,687,3,22830.97
22677,10477,633,1,21144.5
22678,10477,691,2,9832.58
22679,10478,133,1,20543.59
22680,10478,358,2,32783.62
22681,10479,297,3,27331.98
22682,10479,265,3,17961.22
22683,10479,263,1,3210.26
22684,10479,170,2,5698.76
22685,10480,497,1,7262.1
22686,10480,530,2,8320.22
22687,10481,321,3,31618.01
22688,10481,91,1,34304.53
22689,10482,210,3,123.51
22690,10483,425,1,10043.74
22691,10483,161,1,8581.14
22692,10484,118,1,16239.52
22693,10485,65,1,24070.82
22694,10486,440,2,5770.88
22695,10486,240,2,14765.05
22696,10487,444,3,4487.21
22697,10488,137,3,31623.57
22698,10488,156,1,38930.76
22699,10488,757,2,3483.11
22700,10488,188,2,3263.5
22701,10489,127,3,8014.69
22702,10489,386,1,986.22
22703,10490,263,1,3210.26
22704,10490,30,2,32955.08
22705,10490,118,2,16239.52
22706,10490,572,2,31393.41
22707,10491,71,2,15880.88
22708,10491,5,3,12540.07
22709,10491,240,1,14765.05
22710,10491,335,1,12273.32
22711,10492,121,3,30503.28
22712,10492,125,2,23723.16
22713,10493,214,1,5532.96
22714,10493,73,3,21709.46
22715,10494,47,2,10345.1
22716,10494,150,1,21918.47
22717,10495,585,1,24610.76
22718,10495,485,1,1853.11
22719,10496,670,1,19779.45
22720,10496,511,1,43455.26
22721,10497,119,2,3460.83
22722,10497,145,3,25822.37
22723,10497,39,1,30149.34
22724,10498,465,3,24218.86
22725,10499,198,1,14919.54
22726,10500,324,1,39565.36
22727,10500,799,2,20453.16
22728,10500,126,3,13939.86
22729,10500,579,1,12851.99
22730,10501,365,1,5113.03
22731,10501,527,2,10252.25
22732,10502,336,3,15368.6
22733,10503,785,1,2066.66
22734,10503,74,2,18022.52
22735,10503,71,2,15880.88
22736,10504,120,2,3207.71
22737,10504,181,1,22875.63
22738,10504,337,1,7800.86
22739,10505,251,2,14278.64
22740,10505,308,3,27454.04
22741,10505,302,1,16858.64
22742,10505,138,1,35806.75
22743,10506,551,1,6888.11
22744,10506,579,2,12851.99
22745,10507,602,1,14264.35
22746,10507,374,1,15888.61
22747,10508,433,1,11460.95
22748,10508,415,1,21062.36
22749,10509,746,2,32300.47
22750,10509,590,1,25681.93
22751,10509,138,1,35806.75
22752,10509,224,1,17081.82
22753,10510,63,2,10640.98
22754,10510,155,1,9533.3
22755,10510,572,2,31393.41
22756,10511,237,2,11355.27
22757,10511,487,2,23104.78
22758,10512,120,2,3207.71
22759,10512,620,1,325.54
22760,10512,548,3,10420.67
22761,10513,445,2,39881.7
22762,10513,321,1,31618.01
22763,10514,494,1,19418.6
22764,10514,732,1,7766.13
22765,10515,6,1,12290.97
22766,10515,121,2,30503.28
22767,10516,497,3,7262.1
22768,10517,782,1,11178.47
22769,10517,697,1,35077.5
22770,10518,98,2,24110.02
22771,10518,589,3,750.03
22772,10518,440,3,5770.88
22773,10518,766,1,6713.42
22774,10519,739,2,3761.73
22775,10520,151,1,34735.37
22776,10520,22,3,41824.05
22777,10520,322,1,22673.11
22778,10521,160,2,8561.75
22779,10522,85,1,3626.15
22780,10523,264,1,28747.82
22781,10523,704,3,24778.93
22782,10524,690,1,3285.09
22783,10524,264,1,28747.82
22784,10525,233,2,1801.77
22785,10525,29,1,30039.75
